fecha,prov_residencia_persona_en_situacion_violencia,genero_persona_en_situacion_de_violencia,edad_persona_en_situacion_de_violencia,pais_nacimiento_persona_en_situacion_de_violencia,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,modalidad_de_violencia_institucional,modalidad_de_violencia_laboral,modalidad_violencia_contra_libertad_reproductiva,modalidad_de_violencia_obstetrica,modalidad_de_violencia_mediatica,modalidad_de_violencia_otras,vinculo_con_la_persona_agresora,genero_de_la_persona_agresora
2022-04-22,Buenos Aires,Mujer,30.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-22,Misiones,Mujer,29.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-22,Mendoza,Mujer,25.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-22,La Rioja,Mujer,50.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,,
2022-04-22,Cordoba,Mujer,45.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-22,Buenos Aires,Mujer,,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-22,Buenos Aires,Mujer,32.0,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-22,Buenos Aires,Mujer,28.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-22,Buenos Aires,Mujer,36.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-22,Cordoba,Mujer,44.0,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-22,Buenos Aires,Mujer,25.0,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-22,Mendoza,Mujer,,Argentina,No,Si,No,No,Si,No,Si,Si,No,No,No,No,Superior jerarquico,Varon
2022-04-22,Buenos Aires,Mujer,16.0,,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Padre o tutor,
2022-04-22,Tucumán,Mujer,59.0,,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-22,Santa Fe,Mujer,47.0,Argentina,Si,Si,No,No,No,No,No,No,No,No,No,No,Otro,Varon
2022-04-22,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-22,Santa Fe,Mujer,36.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-22,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-22,Buenos Aires,Mujer,34.0,,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Padre o tutor,Varon
2022-04-22,Corrientes,Mujer,29.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-22,Buenos Aires,Mujer,22.0,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Padre o tutor,Varon
2022-04-22,Buenos Aires,Mujer,29.0,,Si,Si,No,No,Si,Si,No,No,Si,No,No,No,Ex pareja,Varon
2022-04-22,Buenos Aires,Mujer,49.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Mujer
2022-04-22,Buenos Aires,Mujer,47.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-22,Buenos Aires,Mujer,25.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-22,Buenos Aires,Mujer,27.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-22,Buenos Aires,Mujer,45.0,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-22,Buenos Aires,Mujer,,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-22,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-22,Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-22,Buenos Aires,Mujer,40.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-22,Buenos Aires,Mujer,,,No,No,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-22,Buenos Aires,Mujer,39.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
2022-04-22,Buenos Aires,Mujer,18.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Padre o tutor,Varon
2022-04-22,Buenos Aires,Mujer,25.0,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-22,Buenos Aires,Mujer,38.0,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-22,Buenos Aires,Mujer,39.0,Boliviana,No,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-22,Buenos Aires,Mujer,41.0,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-22,Buenos Aires,Mujer,42.0,Argentina,No,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-22,Buenos Aires,Mujer,31.0,Paraguaya,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-22,Ciudad Autónoma de Buenos Aires,,40.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-22,Ciudad Autónoma de Buenos Aires,Mujer,34.0,Boliviana,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-22,Ciudad Autónoma de Buenos Aires,Mujer,,Uruguaya,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-22,Buenos Aires,Mujer,41.0,,No,Si,No,No,No,No,No,Si,No,No,No,No,Otro,Varon
2022-04-22,Ciudad Autónoma de Buenos Aires,,30.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-22,Ciudad Autónoma de Buenos Aires,Mujer,32.0,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-22,Ciudad Autónoma de Buenos Aires,Mujer,19.0,Argentina,Si,No,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-22,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,No,No,No,No,Si,No,No,No,No,Otro,Mujer
2022-04-22,Ciudad Autónoma de Buenos Aires,Mujer,21.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-22,Ciudad Autónoma de Buenos Aires,Mujer,46.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-22,Ciudad Autónoma de Buenos Aires,Mujer,26.0,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-22,Ciudad Autónoma de Buenos Aires,,39.0,,No,Si,No,No,No,Si,No,No,No,No,No,No,,Varon
2022-04-22,Ciudad Autónoma de Buenos Aires,Mujer,38.0,,No,Si,No,No,Si,No,No,Si,No,No,No,No,Otro,Varon
2022-04-23,Salta,Mujer,41.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-23,San Luis,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-23,Catamarca,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-23,Buenos Aires,Mujer,27.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-23,Buenos Aires,Mujer,20.0,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-23,Buenos Aires,Mujer,45.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-23,San Luis,Mujer,38.0,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-23,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Mujer,30.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-23,Buenos Aires,Mujer,24.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-23,Buenos Aires,Mujer,27.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-23,Mendoza,Mujer,15.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-23,Buenos Aires,Mujer,16.0,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Otro,Varon
2022-04-23,Mendoza,Mujer,21.0,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-23,Buenos Aires,Mujer,56.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-23,Corrientes,Mujer,39.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-23,Tucumán,Mujer,29.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-23,Buenos Aires,Mujer,32.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-23,Buenos Aires,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-23,Buenos Aires,Mujer,,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-23,Buenos Aires,Transgenero,,,Si,Si,No,No,No,No,No,No,No,No,No,No,Otro,
2022-04-23,Buenos Aires,Mujer,42.0,Boliviana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-23,Entre Ríos,Mujer,25.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-23,San Juan,Mujer,35.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-23,San Juan,Mujer,29.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-23,Tucumán,Mujer,40.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-23,Buenos Aires,Mujer,20.0,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Otro,Varon
2022-04-23,Buenos Aires,Mujer,33.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-23,Buenos Aires,Mujer,27.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-23,Buenos Aires,Mujer,42.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-23,Buenos Aires,Mujer,40.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-23,Santa Fe,Mujer,30.0,Venezolana,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-23,Buenos Aires,Mujer,29.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-23,Jujuy,Mujer,42.0,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-23,Santa Fe,Mujer,26.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-23,Santa Fe,Mujer,40.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-23,Mendoza,Mujer,45.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-23,Buenos Aires,Mujer,51.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-23,Buenos Aires,Mujer,40.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-23,Buenos Aires,Mujer,,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-23,Buenos Aires,Mujer,30.0,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-23,Buenos Aires,Mujer,23.0,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
2022-04-23,Buenos Aires,Mujer,21.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2022-04-23,Buenos Aires,Mujer,52.0,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-23,Buenos Aires,Mujer,63.0,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2022-04-23,Buenos Aires,Mujer,77.0,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Madre o tutor,Mujer
2022-04-23,Buenos Aires,Mujer,20.0,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Otro familiar,Varon
2022-04-23,Buenos Aires,Mujer,29.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-23,Buenos Aires,Mujer,27.0,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-23,Buenos Aires,Mujer,36.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-23,Buenos Aires,Mujer,50.0,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-23,Buenos Aires,Mujer,47.0,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-23,Buenos Aires,Mujer,16.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
2022-04-23,Buenos Aires,Mujer,23.0,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-23,,Mujer,,,Si,No,No,No,No,Si,No,No,No,No,No,No,,
2022-04-23,Buenos Aires,Mujer,29.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-23,Ciudad Autónoma de Buenos Aires,Mujer,57.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-23,Ciudad Autónoma de Buenos Aires,Mujer,74.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-23,Buenos Aires,Mujer,24.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-23,Ciudad Autónoma de Buenos Aires,Mujer,35.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-23,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,No,No,No,No,No,No,No,No,No,Si,Otro,Varon
2022-04-23,Ciudad Autónoma de Buenos Aires,Mujer,39.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-23,Ciudad Autónoma de Buenos Aires,Mujer,66.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-23,Ciudad Autónoma de Buenos Aires,Mujer,,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-24,Buenos Aires,Mujer,44.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-24,Buenos Aires,Mujer,38.0,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-24,Neuquén,Mujer,,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-24,Tucumán,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-24,Entre Ríos,Mujer,27.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-24,Entre Ríos,Mujer,19.0,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-24,Tucumán,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-24,Buenos Aires,Mujer,47.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-24,Santa Fe,Mujer,,,Si,Si,No,No,No,No,No,No,No,No,No,No,,Varon
2022-04-24,Mendoza,Mujer,,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-24,Buenos Aires,Mujer,39.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-24,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-24,Chaco,Mujer,40.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-24,Buenos Aires,Mujer,27.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-24,Buenos Aires,Mujer,49.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-24,Mendoza,Mujer,24.0,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-24,Catamarca,Mujer,25.0,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-24,Buenos Aires,Mujer,50.0,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-24,Jujuy,Mujer,28.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-24,Buenos Aires,Mujer,35.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-24,Santa Fe,Mujer,48.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-24,Buenos Aires,Mujer,21.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-24,Cordoba,Varon,4.0,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Otro,Varon
2022-04-24,Jujuy,Mujer,18.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-24,Buenos Aires,Mujer,27.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-24,Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-24,Buenos Aires,Mujer,22.0,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2022-04-24,Buenos Aires,Mujer,,,Si,Si,No,No,No,No,No,Si,No,No,No,No,Otro,Varon
2022-04-24,Mendoza,Mujer,,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-24,Mendoza,Mujer,25.0,Argentina,Si,Si,No,Si,No,Si,Si,No,No,No,No,No,Ex pareja,Varon
2022-04-24,Buenos Aires,Mujer,32.0,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-24,Santa Fe,Mujer,29.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-24,Jujuy,Mujer,24.0,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-24,Buenos Aires,Mujer,19.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-24,Tucumán,Mujer,58.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-24,Buenos Aires,Mujer,61.0,Paraguaya,No,Si,No,Si,No,Si,No,No,No,No,No,No,Otro familiar,Varon
2022-04-24,Buenos Aires,Mujer,31.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-24,Buenos Aires,Mujer,35.0,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-24,Santa Fe,Mujer,43.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-24,Santiago Del Estero,Mujer,29.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-24,Cordoba,Mujer,25.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-24,Tucumán,Mujer,45.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-24,Buenos Aires,Mujer,,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-24,Chubut,Mujer,21.0,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Otro,Varon
2022-04-24,Buenos Aires,Mujer,38.0,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-24,Buenos Aires,Mujer,,,No,No,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-24,Buenos Aires,Mujer,,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-24,Buenos Aires,Mujer,29.0,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-24,Buenos Aires,Mujer,27.0,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-24,Buenos Aires,Mujer,50.0,Paraguaya,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-24,Buenos Aires,Mujer,41.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-24,Buenos Aires,Mujer,29.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-24,Buenos Aires,Mujer,20.0,,Si,Si,Si,No,Si,Si,No,No,Si,No,No,No,Ex pareja,Varon
2022-04-24,Buenos Aires,Mujer,39.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-24,Buenos Aires,Mujer,38.0,Paraguaya,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-24,Buenos Aires,Mujer,69.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2022-04-24,Buenos Aires,Mujer,23.0,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-24,Buenos Aires,Mujer,43.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-24,Buenos Aires,Mujer,36.0,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-24,Buenos Aires,Mujer,21.0,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Madre o tutor,Mujer
2022-04-24,Ciudad Autónoma de Buenos Aires,Mujer,,Boliviana,Si,Si,No,No,No,Si,No,No,No,No,No,No,,
2022-04-24,Ciudad Autónoma de Buenos Aires,Mujer,74.0,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-24,Ciudad Autónoma de Buenos Aires,Mujer,58.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-24,Buenos Aires,Mujer,38.0,,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,,Varon
2022-04-24,Ciudad Autónoma de Buenos Aires,Mujer,28.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-24,Ciudad Autónoma de Buenos Aires,Mujer,38.0,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-24,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-24,Buenos Aires,Mujer,30.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-24,Ciudad Autónoma de Buenos Aires,Mujer,46.0,Boliviana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-24,Ciudad Autónoma de Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-24,,Mujer,32.0,Boliviana,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-25,Buenos Aires,Mujer,31.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-25,Santa Fe,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-25,Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,
2022-04-25,Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-25,Buenos Aires,Mujer,21.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-25,Chaco,Mujer,24.0,Argentina,Si,No,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-25,Cordoba,Mujer,42.0,Peruana,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-25,Salta,Mujer,36.0,,No,No,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,
2022-04-25,Tucumán,Mujer,40.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-25,Buenos Aires,Mujer,55.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
2022-04-25,Buenos Aires,Mujer,31.0,Boliviana,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-25,Chubut,Mujer,57.0,Argentina,Si,Si,No,Si,Si,No,No,No,No,No,No,No,,
2022-04-25,Tucumán,Mujer,21.0,Argentina,Si,No,No,No,No,No,No,No,No,No,No,No,,
2022-04-25,Tucumán,Mujer,23.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-25,Santa Fe,Mujer,,Argentina,Si,No,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-25,Chaco,Mujer,32.0,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-25,Mendoza,Mujer,30.0,Argentina,No,Si,No,No,Si,No,No,No,No,No,No,No,Otro,Varon
2022-04-25,Buenos Aires,Mujer,25.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-25,Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,
2022-04-25,Buenos Aires,Mujer,34.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-04-25,Buenos Aires,Mujer,30.0,Paraguaya,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-25,Buenos Aires,Mujer,40.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-04-25,Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,
